id,agv,initTime,assignTime,pickupTime,comepleteTime
9916,73,5714.283363,5714.3,5715.45,5723.35
9915,82,5714.283363,5714.3,5715.5,5723.45
9921,72,5714.283363,5714.3,5715.45,5723.8
9906,19,5704.508408,5704.55,5705.7,5723.9
9919,71,5714.283363,5714.3,5715.5,5724.1
9920,55,5714.283363,5714.3,5715.45,5724.75
9932,46,5714.283363,5714.3,5715.45,5724.85
9928,84,5714.283363,5714.3,5716.35,5725.8
9929,85,5714.283363,5714.3,5721.3,5725.9
9909,25,5707.784615,5707.8,5708.95,5726.1
9914,59,5714.283363,5714.3,5715.75,5726.55
9938,87,5714.283363,5714.3,5719.4,5726.8
9930,38,5714.283363,5714.3,5715.45,5727.3
9917,69,5714.283363,5714.3,5715.5,5728.0
9911,21,5713.676565,5713.7,5715.15,5728.15
9923,83,5714.283363,5714.3,5716.0,5729.8
9941,45,5720.182826,5720.2,5721.35,5730.7
9913,81,5714.283363,5714.3,5715.5,5732.5
9918,77,5714.283363,5714.3,5715.45,5732.95
9908,16,5704.724866,5704.75,5706.5,5733.3
9934,68,5714.283363,5714.3,5716.55,5733.75
9942,56,5723.095886,5723.1,5724.25,5734.25
9922,74,5714.283363,5714.3,5715.45,5734.85
9944,44,5726.69195,5726.7,5728.15,5735.05
9924,80,5714.283363,5714.3,5715.95,5735.85
9950,79,5728.794275,5728.8,5729.95,5736.1
9943,35,5725.923435,5725.95,5727.1,5736.35
9959,71,5730.626834,5730.65,5732.4,5737.45
9960,62,5730.77424,5730.8,5731.95,5737.65
9949,47,5728.757066,5728.8,5730.25,5737.75
9964,85,5731.2,5731.25,5735.3,5738.1
9972,87,5732.521646,5732.55,5735.8,5738.6
9963,65,5731.078354,5731.1,5732.25,5738.65
9966,64,5731.237209,5731.25,5734.65,5738.8
9958,67,5730.491592,5730.5,5732.55,5739.4
9971,61,5732.404293,5732.45,5735.1,5739.85
9939,66,5714.283363,5714.3,5718.6,5740.65
9968,63,5731.255098,5731.3,5732.75,5740.8
9940,18,5714.350984,5714.4,5715.55,5741.45
9954,48,5729.754562,5729.8,5730.95,5741.5
9953,72,5729.651521,5729.7,5731.65,5741.65
9973,30,5737.038283,5737.05,5738.2,5743.35
9935,86,5714.283363,5714.3,5720.8,5743.5
9931,76,5714.283363,5714.3,5717.05,5744.25
9946,31,5728.140966,5728.15,5729.3,5744.4
9945,49,5726.841503,5726.85,5728.0,5745.1
9961,19,5730.885868,5730.9,5732.35,5745.65
9936,75,5714.283363,5714.3,5720.4,5745.65
9947,42,5728.157424,5728.2,5729.35,5745.8
9970,20,5731.989982,5732.0,5733.45,5745.9
9957,82,5730.103041,5730.15,5732.15,5746.1
9967,50,5731.253667,5731.3,5734.8,5746.7
9975,23,5740.727728,5740.75,5741.9,5746.9
9956,43,5730.088014,5730.1,5731.85,5747.45
9951,73,5729.070483,5729.1,5730.35,5747.7
9981,28,5742.807156,5742.85,5744.55,5748.2
9977,71,5741.305188,5741.35,5742.5,5748.95
9974,46,5740.009302,5740.05,5741.5,5749.1
9948,54,5728.475134,5728.5,5729.95,5749.25
9991,55,5744.048658,5744.05,5745.6,5750.3
9996,52,5744.848658,5744.85,5747.3,5750.8
9965,21,5731.217889,5731.25,5735.2,5751.2
9982,36,5742.808587,5742.85,5744.3,5751.35
9987,26,5743.534168,5743.55,5745.0,5752.15
9984,59,5742.902326,5742.95,5744.3,5752.2
9978,79,5742.269767,5742.3,5745.05,5752.7
9990,37,5743.890519,5743.9,5745.05,5753.05
10000,60,5745.384615,5745.4,5747.55,5753.85
10002,61,5746.128086,5746.15,5749.1,5753.85
9997,62,5744.855098,5744.9,5746.3,5754.0
9983,83,5742.824329,5742.85,5746.1,5754.0
9952,70,5729.147048,5729.15,5732.05,5754.05
9962,84,5730.904472,5730.95,5734.1,5754.45
9986,53,5743.47263,5743.5,5744.65,5754.5
9995,48,5744.57102,5744.6,5750.3,5754.55
9985,27,5743.147048,5743.15,5745.05,5754.7
9988,57,5743.75814,5743.8,5744.95,5755.15
9955,78,5729.833989,5729.85,5731.75,5755.25
10003,51,5746.748479,5746.75,5748.3,5755.95
9994,65,5744.394275,5744.4,5746.65,5755.95
9976,17,5741.073345,5741.1,5742.55,5756.1
9998,64,5744.955277,5745.0,5747.45,5756.2
9980,63,5742.563864,5742.6,5745.25,5757.15
10006,18,5753.13703,5753.15,5754.3,5757.7
9969,45,5731.589982,5731.6,5736.6,5760.05
10001,47,5745.608587,5745.65,5747.1,5760.05
9999,31,5745.009302,5745.05,5747.7,5761.15
9979,58,5742.510197,5742.55,5743.7,5761.85
10022,50,5757.844723,5757.85,5758.45,5762.95
9989,67,5743.826834,5743.85,5745.9,5763.4
10010,79,5754.610376,5754.65,5756.25,5763.9
10007,16,5753.48873,5753.5,5754.7,5764.05
9993,69,5744.179606,5744.2,5747.75,5764.5
10028,42,5759.104114,5759.15,5761.1,5765.2
10019,40,5757.232916,5757.25,5758.4,5766.15
10012,44,5755.147048,5755.15,5756.3,5766.75
10026,66,5758.782826,5758.8,5760.1,5767.05
9992,81,5744.068694,5744.1,5746.7,5767.1
10023,36,5757.97424,5758.0,5759.15,5767.6
10030,55,5760.606082,5760.65,5762.4,5769.25
10024,48,5758.08229,5758.1,5759.15,5769.65
10011,56,5754.756351,5754.8,5755.95,5769.65
10025,37,5758.694812,5758.7,5761.1,5770.3
10021,62,5757.696601,5757.7,5760.0,5771.65
10005,22,5751.159928,5751.2,5752.65,5773.55
10008,23,5753.630054,5753.65,5755.7,5773.6
10004,30,5749.508408,5749.55,5751.2,5773.65
10017,41,5756.886583,5756.9,5758.65,5773.7
10034,28,5763.925581,5763.95,5765.6,5773.9
10027,46,5758.830769,5758.85,5760.6,5773.9
10013,77,5755.769589,5755.8,5757.65,5773.9
10041,64,5769.812522,5769.85,5771.5,5775.3
10035,57,5764.868694,5764.9,5766.35,5775.65
10029,39,5759.607156,5759.65,5762.3,5776.1
10014,49,5755.900537,5755.95,5757.95,5776.9
10033,70,5762.493739,5762.5,5764.3,5777.2
10020,35,5757.419678,5757.45,5758.75,5777.85
10031,43,5761.806082,5761.85,5763.35,5778.05
10018,24,5756.959571,5757.0,5759.15,5778.7
10009,25,5754.508408,5754.55,5756.0,5779.45
10016,71,5756.703399,5756.75,5758.2,5779.85
10051,40,5772.468694,5772.5,5774.25,5780.35
10032,84,5762.376386,5762.4,5763.95,5780.5
10036,72,5765.892665,5765.9,5767.75,5780.8
10057,19,5775.150626,5775.2,5776.65,5780.9
10042,18,5769.846869,5769.85,5772.85,5781.45
10038,53,5767.476208,5767.5,5768.85,5781.85
10039,21,5767.763148,5767.8,5769.8,5781.9
10015,68,5756.124508,5756.15,5757.6,5782.55
10059,32,5776.373524,5776.4,5777.95,5783.65
10053,47,5772.831485,5772.85,5774.6,5783.7
10050,42,5772.313417,5772.35,5776.25,5784.15
10048,63,5771.869052,5771.9,5773.5,5784.25
10045,38,5771.371735,5771.4,5773.85,5785.05
10052,52,5772.808587,5772.85,5774.0,5785.55
10062,44,5778.215027,5778.25,5780.5,5787.55
10058,55,5775.42254,5775.45,5776.65,5787.85
10047,78,5771.572093,5771.6,5774.15,5788.8
10072,72,5784.130948,5784.15,5785.9,5789.55
10054,81,5772.853667,5772.9,5775.4,5789.65
10070,50,5783.763148,5783.8,5785.25,5790.15
10056,59,5773.700179,5773.75,5775.2,5790.6
10043,65,5770.870125,5770.9,5772.95,5790.65
10071,34,5783.947764,5783.95,5785.1,5790.9
10037,20,5767.034347,5767.05,5768.8,5791.65
10067,48,5783.202147,5783.25,5785.3,5792.0
10040,27,5769.155635,5769.2,5770.35,5792.2
10060,17,5776.900894,5776.95,5779.3,5792.4
10064,61,5782.462254,5782.5,5783.65,5792.5
10049,45,5772.231843,5772.25,5774.1,5793.5
10080,58,5787.527013,5787.55,5788.7,5794.15
10063,69,5779.921288,5779.95,5783.3,5794.45
10066,67,5783.119141,5783.15,5784.35,5794.6
10055,36,5773.096959,5773.1,5777.35,5795.25
10068,40,5783.533453,5783.55,5784.8,5795.55
10082,53,5788.598927,5788.6,5790.55,5796.65
10044,31,5771.054741,5771.1,5773.25,5797.6
10074,37,5784.893739,5784.9,5786.35,5798.6
10046,26,5771.490161,5771.5,5773.25,5798.85
10087,18,5795.51771,5795.55,5797.35,5799.85
10061,66,5777.833989,5777.85,5779.3,5801.25
10076,32,5785.532021,5785.55,5787.15,5802.45
10065,54,5782.481574,5782.5,5783.95,5802.7
10073,33,5784.364937,5784.4,5785.85,5803.25
10069,29,5783.562075,5783.6,5785.45,5803.35
10077,41,5785.72093,5785.75,5789.05,5803.55
10090,30,5797.147048,5797.15,5798.6,5804.5
10078,49,5785.82898,5785.85,5788.55,5805.3
10085,24,5793.739535,5793.75,5795.75,5806.4
10081,51,5787.623614,5787.65,5790.05,5806.4
10079,28,5787.194991,5787.2,5788.35,5806.8
10083,68,5789.613596,5789.65,5791.75,5807.2
10088,15,5795.959928,5796.0,5798.05,5807.85
10089,22,5796.271914,5796.3,5797.45,5808.25
10092,56,5797.251521,5797.3,5798.45,5808.65
10091,39,5797.250089,5797.3,5798.45,5809.85
10104,38,5803.652236,5803.7,5805.35,5811.85
10094,50,5797.514132,5797.55,5798.7,5812.7
10096,14,5798.089445,5798.1,5800.75,5813.25
10097,60,5798.561002,5798.6,5799.75,5813.6
10075,19,5785.461896,5785.5,5786.95,5813.8
10084,16,5790.74025,5790.75,5793.1,5813.95
10086,21,5794.95814,5795.0,5798.55,5813.95
10093,23,5797.374597,5797.4,5799.25,5814.1
10099,81,5798.694812,5798.7,5799.85,5814.95
10105,55,5808.210376,5808.25,5809.7,5816.4
10103,42,5803.276565,5803.3,5804.45,5816.95
10106,35,5809.447585,5809.45,5811.3,5817.1
10101,12,5799.437567,5799.45,5804.45,5817.2
10110,17,5811.426118,5811.45,5813.2,5817.95
10113,41,5812.061538,5812.1,5813.35,5819.5
10108,25,5809.948479,5809.95,5811.1,5820.05
10100,34,5798.912343,5798.95,5800.4,5821.75
10111,24,5811.944902,5811.95,5814.6,5822.5
10095,53,5797.960644,5798.0,5803.25,5823.35
10117,36,5818.963864,5819.0,5820.15,5826.55
10118,51,5821.326655,5821.35,5822.45,5827.15
10120,27,5822.236852,5822.25,5823.7,5827.8
10098,13,5798.624687,5798.65,5803.55,5828.7
10109,40,5810.792129,5810.8,5811.95,5829.15
10122,20,5823.92415,5823.95,5825.4,5829.25
10107,37,5809.914848,5809.95,5811.65,5829.9
10126,83,5826.796422,5826.8,5828.25,5830.75
10112,32,5812.005009,5812.05,5814.05,5830.85
10102,18,5802.311628,5802.35,5804.85,5831.6
10128,77,5827.859034,5827.9,5829.35,5835.3
10124,65,5825.284794,5825.3,5826.75,5835.55
10115,38,5817.423971,5817.45,5818.9,5836.9
10129,76,5829.508408,5829.55,5831.7,5837.8
10125,42,5826.306261,5826.35,5828.35,5839.35
10121,35,5822.898748,5822.9,5824.05,5840.05
10116,80,5818.696959,5818.7,5819.85,5840.3
10114,78,5817.023256,5817.05,5818.2,5841.6
10134,23,5836.960286,5837.0,5838.15,5841.85
10119,82,5821.574597,5821.6,5823.05,5842.05
10155,84,5837.240429,5837.25,5839.35,5842.15
10144,79,5837.240429,5837.25,5839.0,5843.85
10159,56,5837.240429,5837.25,5838.8,5844.1
10143,73,5837.240429,5837.25,5838.4,5844.9
10123,22,5825.234347,5825.25,5826.6,5845.15
10133,67,5836.109839,5836.15,5837.3,5845.25
10132,60,5833.940608,5833.95,5835.1,5846.05
10136,64,5837.240429,5837.25,5839.8,5846.05
10149,54,5837.240429,5837.25,5838.4,5846.45
10147,18,5837.240429,5837.25,5839.6,5846.6
10162,31,5839.665474,5839.7,5841.75,5846.8
10153,77,5837.240429,5837.25,5841.35,5846.8
10158,37,5837.240429,5837.25,5841.15,5847.55
10142,48,5837.240429,5837.25,5838.85,5847.65
10152,83,5837.240429,5837.25,5838.7,5847.95
10135,32,5837.240429,5837.25,5838.95,5848.7
10164,42,5843.393918,5843.4,5846.3,5849.1
10157,13,5837.240429,5837.25,5842.75,5849.75
10139,66,5837.240429,5837.25,5840.5,5850.4
10127,17,5827.145975,5827.15,5828.6,5850.75
10140,46,5837.240429,5837.25,5838.6,5850.9
10154,63,5837.240429,5837.25,5842.4,5852.4
10146,74,5837.240429,5837.25,5839.55,5853.1
10160,16,5838.799284,5838.8,5840.55,5853.65
10166,41,5845.205009,5845.25,5848.0,5854.1
10137,71,5837.240429,5837.25,5838.4,5854.15
10131,39,5832.864401,5832.9,5834.35,5854.5
10156,68,5837.240429,5837.25,5839.55,5854.85
10145,72,5837.240429,5837.25,5838.4,5856.05
10130,33,5832.048658,5832.05,5833.5,5856.55
10150,36,5837.240429,5837.25,5839.0,5856.55
10182,79,5852.296601,5852.3,5854.05,5856.85
10141,75,5837.240429,5837.25,5838.45,5857.0
10163,85,5842.784258,5842.8,5845.15,5857.2
10174,21,5851.475134,5851.5,5852.65,5857.4
10172,76,5850.719499,5850.75,5852.35,5857.45
10161,49,5839.359571,5839.4,5840.7,5857.8
10168,50,5847.403936,5847.45,5848.6,5858.65
10138,81,5837.240429,5837.25,5838.4,5858.75
10176,27,5851.654741,5851.7,5853.15,5859.25
10191,80,5853.448658,5853.45,5855.6,5859.25
10188,77,5853.125939,5853.15,5854.6,5859.45
10165,34,5844.637925,5844.65,5846.55,5859.85
10180,37,5852.183184,5852.2,5854.5,5860.6
10190,47,5853.264043,5853.3,5854.85,5860.65
10171,64,5850.45975,5850.5,5852.45,5860.9
10197,45,5854.245081,5854.25,5856.1,5861.15
10169,65,5847.68229,5847.7,5849.3,5861.5
10173,42,5850.938462,5850.95,5853.6,5861.55
10189,43,5853.205367,5853.25,5854.7,5861.6
10148,69,5837.240429,5837.25,5838.4,5861.6
10196,13,5854.237925,5854.25,5856.35,5862.0
10151,70,5837.240429,5837.25,5838.4,5862.25
10198,26,5854.650089,5854.7,5856.9,5863.0
10183,67,5852.300894,5852.35,5854.2,5863.0
10184,48,5852.398211,5852.4,5854.35,5864.4
10179,52,5852.129159,5852.15,5853.3,5864.55
10178,40,5851.994633,5852.0,5854.3,5864.75
10175,22,5851.551699,5851.6,5853.35,5865.15
10205,32,5860.600716,5860.65,5862.8,5865.6
10199,62,5854.737388,5854.75,5855.9,5865.65
10195,17,5854.116637,5854.15,5856.95,5866.2
10167,28,5846.475134,5846.5,5847.65,5866.65
10200,61,5854.929159,5854.95,5856.1,5867.3
10203,35,5859.173524,5859.2,5861.05,5867.45
10207,56,5863.808587,5863.85,5865.0,5869.0
10213,24,5865.553131,5865.6,5867.05,5869.55
10185,51,5852.685868,5852.7,5853.85,5869.7
10192,44,5853.66619,5853.7,5855.35,5870.1
10177,31,5851.898032,5851.9,5853.95,5871.75
10212,45,5865.50805,5865.55,5867.0,5872.0
10194,29,5853.980322,5854.0,5855.45,5872.3
10181,60,5852.273703,5852.3,5855.6,5872.4
10204,41,5860.545259,5860.55,5862.6,5872.6
10219,66,5866.42254,5866.45,5867.9,5872.6
10186,54,5852.741682,5852.75,5853.9,5873.15
10202,25,5857.836136,5857.85,5859.6,5873.6
10225,23,5868.203578,5868.25,5869.4,5873.85
10210,57,5864.662254,5864.7,5865.85,5874.55
10208,74,5864.343113,5864.35,5866.1,5875.15
10170,73,5850.355993,5850.4,5852.45,5875.55
10187,84,5852.80966,5852.85,5855.55,5875.65
10217,36,5866.267979,5866.3,5867.6,5878.35
10201,83,5856.241145,5856.25,5859.3,5878.85
10222,63,5867.559571,5867.6,5869.95,5879.3
10232,39,5875.175313,5875.2,5876.65,5879.65
10211,50,5864.733095,5864.75,5866.15,5879.7
10224,46,5868.077639,5868.1,5869.95,5880.2
10227,32,5868.353846,5868.4,5869.55,5880.45
10221,53,5867.340608,5867.35,5868.8,5880.7
10226,59,5868.246154,5868.25,5869.7,5880.8
10228,68,5868.493023,5868.5,5870.35,5881.1
10220,47,5866.725224,5866.75,5868.5,5881.5
10193,19,5853.980322,5854.0,5855.15,5881.6
10214,38,5865.589624,5865.6,5867.95,5881.8
10233,40,5875.620036,5875.65,5877.1,5881.8
10234,35,5876.292308,5876.3,5878.05,5882.05
10218,77,5866.347406,5866.35,5868.4,5882.3
10206,58,5863.377818,5863.4,5864.8,5883.6
10209,43,5864.345975,5864.35,5866.3,5884.35
10237,13,5878.48551,5878.5,5880.25,5884.9
10239,25,5878.766011,5878.8,5880.0,5885.05
10215,26,5865.696959,5865.7,5867.95,5885.35
10238,45,5878.667263,5878.7,5880.05,5885.35
10223,78,5867.82254,5867.85,5869.3,5886.5
10229,34,5870.45975,5870.5,5872.75,5887.55
10236,42,5878.056172,5878.1,5879.75,5888.1
10231,81,5875.035063,5875.05,5876.4,5888.45
10247,54,5881.523077,5881.55,5884.5,5889.55
10249,23,5883.3678,5883.4,5884.55,5889.7
10243,36,5880.514848,5880.55,5883.1,5890.05
10242,18,5879.905188,5879.95,5881.1,5890.1
10246,64,5881.478712,5881.5,5882.7,5890.25
10250,57,5884.452236,5884.5,5885.95,5891.75
10230,30,5872.909481,5872.95,5874.9,5892.15
10248,24,5881.620394,5881.65,5884.6,5892.3
10216,76,5866.220036,5866.25,5867.4,5892.4
10252,21,5886.475134,5886.5,5887.65,5892.85
10244,31,5880.932737,5880.95,5882.35,5894.35
10254,56,5887.44186,5887.45,5888.6,5894.95
10240,27,5878.92415,5878.95,5881.8,5895.75
10256,47,5889.407871,5889.45,5891.3,5895.9
10241,33,5879.023614,5879.05,5881.4,5897.2
10255,16,5888.31771,5888.35,5889.8,5897.7
10245,28,5881.246869,5881.25,5883.0,5897.8
10253,41,5886.607156,5886.65,5888.0,5898.75
10266,13,5893.652594,5893.7,5895.25,5899.05
10258,60,5892.129159,5892.15,5894.15,5899.2
10267,23,5894.295886,5894.3,5896.65,5899.85
10268,19,5895.256887,5895.3,5896.4,5901.95
10235,20,5876.295886,5876.3,5877.45,5902.25
10264,53,5892.592129,5892.6,5893.75,5903.8
10271,61,5897.442934,5897.45,5898.95,5904.3
10270,25,5897.439356,5897.45,5899.55,5905.25
10275,31,5900.359213,5900.4,5902.7,5905.9
10272,36,5898.628623,5898.65,5900.1,5905.9
10261,15,5892.366726,5892.4,5894.45,5907.45
10259,63,5892.183184,5892.2,5893.9,5908.0
10273,24,5899.12415,5899.15,5901.0,5908.75
10265,37,5892.787478,5892.8,5894.25,5908.85
10257,40,5890.884079,5890.9,5892.65,5909.25
10279,50,5902.129159,5902.15,5903.85,5909.35
10277,21,5901.637925,5901.65,5902.8,5909.4
10251,35,5886.039356,5886.05,5888.45,5910.05
10282,48,5906.712343,5906.75,5907.9,5911.5
10262,29,5892.394633,5892.4,5894.45,5913.9
10263,59,5892.44186,5892.45,5894.85,5914.7
10283,39,5907.24186,5907.25,5909.7,5914.85
10285,23,5907.645438,5907.65,5909.4,5915.2
10286,52,5907.722004,5907.75,5908.9,5915.9
10284,49,5907.562075,5907.6,5909.1,5917.5
10274,38,5899.271914,5899.3,5901.15,5918.05
10260,22,5892.36458,5892.4,5894.15,5918.55
10276,51,5900.41288,5900.45,5901.6,5919.2
10278,75,5901.968515,5902.0,5903.15,5919.9
10288,31,5908.773882,5908.8,5910.25,5920.05
10295,80,5917.451878,5917.5,5918.65,5921.7
10287,42,5908.061181,5908.1,5910.45,5922.35
10293,15,5915.808587,5915.85,5917.85,5923.35
10269,17,5896.84186,5896.85,5898.0,5923.4
10280,26,5903.797853,5903.8,5904.9,5924.2
10299,27,5920.620751,5920.65,5921.8,5925.05
10294,60,5916.002862,5916.05,5917.2,5926.35
10281,32,5906.445438,5906.45,5907.6,5927.2
10296,45,5918.641145,5918.65,5919.8,5927.35
10292,47,5915.320572,5915.35,5916.5,5932.0
10298,34,5919.618962,5919.65,5920.85,5932.65
10297,33,5919.446512,5919.45,5921.4,5933.55
10305,58,5927.298032,5927.3,5928.95,5934.6
10303,50,5925.709481,5925.75,5928.0,5936.25
10289,68,5914.508408,5914.55,5915.7,5937.1
10300,74,5922.129159,5922.15,5923.3,5937.8
10308,31,5932.454741,5932.5,5934.25,5938.25
10291,19,5914.701968,5914.75,5916.0,5939.0
10290,25,5914.596064,5914.6,5916.35,5939.55
10301,36,5925.035063,5925.05,5926.2,5943.6
10312,20,5937.357782,5937.4,5938.55,5943.75
10310,33,5936.986404,5937.0,5938.45,5944.25
10306,40,5929.807156,5929.85,5931.0,5944.9
10317,41,5943.277996,5943.3,5944.45,5946.9
10309,67,5933.919857,5933.95,5935.4,5947.1
10304,72,5927.05653,5927.1,5928.25,5947.45
10313,35,5940.376744,5940.4,5942.65,5947.6
10302,24,5925.415385,5925.45,5926.9,5949.8
10314,64,5940.710912,5940.75,5941.9,5951.2
10307,37,5930.530233,5930.55,5932.0,5951.6
10311,45,5937.129159,5937.15,5938.35,5951.95
10315,52,5940.987478,5941.0,5942.15,5953.6
10319,55,5944.545617,5944.55,5945.8,5954.3
10321,56,5947.355993,5947.4,5948.55,5956.45
10327,77,5953.826476,5953.85,5955.4,5958.4
10324,62,5953.651878,5953.7,5954.85,5960.35
10329,27,5954.28229,5954.3,5956.05,5962.75
10323,32,5953.034705,5953.05,5954.2,5962.85
10326,26,5953.697317,5953.7,5954.85,5963.95
10316,23,5942.665474,5942.7,5943.85,5964.2
10320,31,5944.748837,5944.75,5945.9,5964.65
10331,39,5957.413238,5957.45,5958.9,5965.9
10318,21,5943.980322,5944.0,5945.15,5965.95
10334,34,5963.443292,5963.45,5964.6,5969.2
10332,30,5958.685868,5958.7,5959.85,5970.15
10325,46,5953.676208,5953.7,5954.85,5973.25
10322,78,5952.129159,5952.15,5953.3,5973.4
10336,59,5967.588909,5967.6,5968.75,5973.95
10328,65,5953.980322,5954.0,5955.15,5975.95
10330,18,5954.302683,5954.35,5955.8,5978.05
10338,70,5971.072987,5971.1,5972.25,5980.8
10335,41,5966.328801,5966.35,5967.5,5981.7
10345,28,5977.500894,5977.55,5978.7,5982.1
10341,26,5974.096243,5974.1,5975.25,5982.25
10344,58,5977.183184,5977.2,5978.35,5983.1
10333,74,5959.508408,5959.55,5961.3,5984.5
10337,60,5968.589982,5968.6,5969.75,5984.55
10343,43,5976.475134,5976.5,5977.65,5986.15
10340,67,5973.589982,5973.6,5974.75,5986.85
10349,24,5982.357782,5982.4,5983.55,5987.35
10339,40,5971.242218,5971.25,5972.4,5988.6
10342,69,5976.17102,5976.2,5977.65,5994.85
10347,73,5982.129159,5982.15,5983.3,5997.5
10346,25,5978.425045,5978.45,5979.9,5997.7
10354,37,5994.360286,5994.4,5996.15,5999.55
10350,61,5984.108408,5984.15,5985.3,6000.1
10355,58,5995.313417,5995.35,5996.9,6001.2
10348,39,5982.292308,5982.3,5983.75,6002.75
10351,64,5987.347406,5987.35,5988.8,6004.8
10352,21,5988.584258,5988.6,5989.75,6009.05
10353,38,5988.613238,5988.65,5990.4,6010.7
10357,43,6001.469052,6001.5,6002.65,6011.45
10356,41,5997.357782,5997.4,5998.85,6013.65
10358,82,6004.508408,6004.55,6005.7,6017.8
10359,37,6010.142755,6010.15,6011.6,6021.9
10361,20,6017.500894,6017.55,6018.7,6026.6
10360,63,6012.129159,6012.15,6013.6,6029.9
10366,47,6027.357782,6027.4,6028.55,6032.55
10362,40,6022.129159,6022.15,6023.6,6037.2
10368,32,6033.217889,6033.25,6034.8,6040.4
10364,58,6025.662612,6025.7,6026.85,6042.65
10363,30,6024.994991,6025.0,6026.75,6043.65
10365,26,6026.475134,6026.5,6027.65,6044.65
10372,56,6039.892308,6039.9,6041.05,6045.15
10369,25,6035.757066,6035.8,6037.25,6046.95
10373,80,6042.352415,6042.4,6043.55,6048.25
10384,74,6042.352415,6042.4,6043.55,6049.55
10387,60,6042.352415,6042.4,6044.2,6050.75
10390,84,6042.352415,6042.4,6046.6,6051.05
10367,18,6027.748479,6027.75,6028.9,6051.45
10376,82,6042.352415,6042.4,6044.2,6051.6
10377,77,6042.352415,6042.4,6043.6,6052.05
10371,57,6038.980322,6039.0,6040.45,6052.6
10401,59,6042.352415,6042.4,6046.2,6053.0
10370,35,6038.220751,6038.25,6039.4,6053.3
10392,85,6042.352415,6042.4,6046.05,6053.85
10382,78,6042.352415,6042.4,6043.85,6056.55
10395,69,6042.352415,6042.4,6051.05,6057.1
10380,79,6042.352415,6042.4,6045.45,6057.45
10378,67,6042.352415,6042.4,6044.1,6058.05
10404,45,6048.589982,6048.6,6049.75,6059.45
10385,73,6042.352415,6042.4,6044.65,6060.7
10397,64,6042.352415,6042.4,6046.1,6061.5
10375,68,6042.352415,6042.4,6043.6,6061.55
10403,89,6042.352415,6042.4,6054.65,6061.65
10391,62,6042.352415,6042.4,6044.35,6061.7
10383,75,6042.352415,6042.4,6045.0,6062.05
10381,76,6042.352415,6042.4,6044.1,6062.55
10416,60,6056.946333,6056.95,6061.05,6064.15
10423,84,6057.903757,6057.95,6060.0,6064.25
10386,83,6042.352415,6042.4,6047.1,6064.8
10418,69,6057.291234,6057.3,6060.9,6064.9
10379,66,6042.352415,6042.4,6043.95,6064.95
10406,56,6054.486225,6054.5,6056.25,6065.2
10417,85,6057.091592,6057.1,6062.4,6065.8
10394,70,6042.352415,6042.4,6045.65,6065.95
10407,63,6055.492308,6055.5,6057.55,6066.9
10405,54,6053.410733,6053.45,6055.15,6067.5
10419,59,6057.405009,6057.45,6059.95,6067.65
10429,53,6059.083721,6059.1,6064.55,6067.9
10389,71,6042.352415,6042.4,6045.25,6067.95
10430,52,6059.484436,6059.5,6064.65,6068.4
10408,51,6055.553846,6055.6,6056.75,6069.0
10374,81,6042.352415,6042.4,6043.6,6069.3
10421,77,6057.541682,6057.55,6062.3,6069.4
10439,34,6062.600716,6062.65,6064.1,6069.8
10402,88,6042.352415,6042.4,6047.15,6070.45
10415,50,6056.818247,6056.85,6058.3,6070.6
10434,46,6059.921646,6059.95,6068.05,6072.05
10438,89,6062.500894,6062.55,6066.05,6072.25
10435,44,6060.436136,6060.45,6061.9,6072.45
10424,79,6058.023256,6058.05,6062.7,6073.35
10400,61,6042.352415,6042.4,6048.8,6073.45
10413,18,6056.582826,6056.6,6061.95,6073.5
10431,49,6059.634705,6059.65,6064.2,6073.6
10436,67,6060.501968,6060.55,6066.3,6074.15
10388,72,6042.352415,6042.4,6051.55,6074.5
10393,86,6042.352415,6042.4,6049.2,6075.7
10396,65,6042.352415,6042.4,6048.15,6075.75
10410,57,6056.292308,6056.3,6057.6,6075.9
10422,58,6057.581753,6057.6,6060.9,6076.15
10411,35,6056.363864,6056.4,6058.2,6076.2
10414,82,6056.665832,6056.7,6059.0,6077.6
10398,40,6042.352415,6042.4,6049.95,6077.65
10427,78,6058.927728,6058.95,6065.15,6077.8
